# Country|Year|IPs|ASNs|Cumulative IPs|Cumulative ASNs|GDP 
IN|1986|0|0|0|0|253352444922.379
IN|1987|0|0|0|0|283926977522.458
IN|1984|0|0|0|0|215878233675.917
IN|1985|0|0|0|0|236589100940.421
IN|1988|0|0|0|0|301790951231.867
IN|1989|0|0|0|0|301233728780.839
IN|1995|61952|0|337920|0|366599645570.755
IN|2003|169984|10|2376480|65|618356467439.203
IN|2007|5669712|35|13568942|177|1238700195724.53
IN|2000|565248|19|1246464|25|476609148198.006
IN|2001|370688|19|1617152|44|493954333968.756
IN|1979|0|0|0|0|155674337010.019
IN|1978|0|0|0|0|139708688912.809
IN|1977|0|0|0|0|123617837547.445
IN|1976|0|0|0|0|104518118776.804
IN|1975|0|0|0|0|100199514365.231
IN|1974|0|0|0|0|101271489826.241
IN|1973|0|0|0|0|87014945186.3156
IN|1972|0|0|0|0|72716595884.3123
IN|1971|0|0|0|0|68532271313.2286
IN|1970|0|0|0|0|63517182000
IN|2008|4211904|70|17780846|247|1224095295076.86
IN|2009|1554176|97|19335022|344|1365372433271.74
IN|1999|190464|3|681216|6|466867079633.084
IN|1998|106496|1|490752|3|428741030221.141
IN|2002|589344|11|2206496|55|523968561871.528
IN|1994|13056|0|275968|0|333014463456.776
IN|1997|32768|1|384256|2|423160419466.248
IN|1996|13568|1|351488|1|399786888570.691
IN|1991|0|0|65536|0|274842348164.488
IN|1990|65536|0|65536|0|326608014263.03
IN|1993|131584|0|262912|0|284193716769.579
IN|1992|65792|0|131328|0|293262352348.74
GY|2005|0|0|0|0|824880550.343965
GY|2004|0|0|0|0|785918769.749001
GY|1968|0|0|0|0|229750000
GY|1969|0|0|0|0|249300000
GY|1964|0|0|0|0|194774510.467537
GY|1965|0|0|0|0|213235288.136558
GY|1966|0|0|0|0|228705875.937914
GY|1967|0|0|0|0|250176463.570974
GY|1961|0|0|0|0|185849532.898944
GY|1962|0|0|0|0|194949510.027706
GY|1963|0|0|0|0|175757891.595894
GY|2006|16384|0|16384|1|1458449057.88559
GY|2011|2048|0|38944|2|2576731667.32023
GY|2010|4096|1|36896|2|2259288026.41972
GY|2012|3136|0|42080|2|2850572407.04501
GY|1982|0|0|0|0|482000000
GY|1983|0|0|0|0|489333333.333333
GY|1980|0|0|0|0|603200000
GY|1981|0|0|0|0|570357129.713125
GY|1986|0|0|0|0|504651110.638475
GY|1987|0|0|0|0|354591836.363977
GY|1984|0|0|0|0|437631601.281027
GY|1985|0|0|0|0|453488351.977666
GY|1988|0|0|0|0|413799987.2
GY|1989|0|0|0|0|379779377.582769
GY|1995|0|0|0|0|621626786.253521
GY|2003|0|0|0|0|741929343.015696
GY|2007|0|0|16384|1|1740335068.52925
GY|2000|0|0|0|0|712667925.076665
GY|2001|0|1|0|1|696281468.795938
GY|1979|0|0|0|0|530439987.2
GY|1978|0|0|0|0|507079987.2
GY|1977|0|0|0|0|449880012.8
GY|1976|0|0|0|0|454439987.2
GY|1975|0|0|0|0|494791660.338746
GY|1974|0|0|0|0|433954550.594288
GY|1973|0|0|0|0|307047632.991592
GY|1972|0|0|0|0|285380950.10288
GY|1971|0|0|0|0|282049984
GY|1970|0|0|0|0|267800000
GY|2008|0|0|16384|1|1922597806.51498
GY|2009|16416|0|32800|1|2025565089.48272
GY|1999|0|0|0|0|694754983.970153
GY|1998|0|0|0|0|717530696.527026
GY|2002|0|0|0|1|722460911.622513
GY|1994|0|0|0|0|540874922.208103
GY|1997|0|0|0|0|749138004.174265
GY|1996|0|0|0|0|705406032.26109
GY|1991|0|0|0|0|336708410.129226
GY|1990|0|0|0|0|396582263.898734
GY|1993|0|0|0|0|442273443.730503
GY|1992|0|0|0|0|368281383.484835
GW|1982|0|0|0|0|165523638.932238
GW|1983|0|0|0|0|163577519.318569
GW|1980|0|0|0|0|110653830.726033
GW|1981|0|0|0|0|154731919.81352
GW|1986|0|0|0|0|130225023.348513
GW|1987|0|0|0|0|173836364.371431
GW|1984|0|0|0|0|138478894.557033
GW|1985|0|0|0|0|143856252.4
GW|1988|0|0|0|0|164458118.151344
GW|1989|0|0|0|0|213143017.493074
GW|2004|0|0|0|0|522651787.703763
GW|2001|0|0|0|0|384270399.55365
GW|2002|0|0|0|0|406669723.434693
GW|2003|0|0|0|0|465414407.988807
GW|1994|0|0|0|0|235619994.841819
GW|2007|0|0|0|0|690721769.225811
GW|2008|0|0|0|0|842890956.086099
GW|2000|0|0|0|0|361858968.13199
GW|1976|0|0|0|0|112386559.139785
GW|2005|1024|0|1024|0|572853553.530448
GW|1979|0|0|0|0|118537824.773414
GW|1978|0|0|0|0|122666792.285524
GW|1977|0|0|0|0|114971282.179455
GW|1998|0|0|0|0|206457553.398034
GW|1975|0|0|0|0|108985752.23376
GW|1974|0|0|0|0|98775303.6437247
GW|1973|0|0|0|0|89374185.136897
GW|1972|0|0|0|0|87702857.1428572
GW|1971|0|0|0|0|78540000
GW|1970|0|0|0|0|78733538.8063883
GW|2006|0|0|1024|0|578517348.941903
GW|2009|0|0|0|0|832530156.75007
GW|2011|0|0|0|0|967762548.677982
GW|2010|0|0|0|0|835390892.988319
GW|2012|4096|0|5120|0|822321032.405318
GW|1995|0|0|0|0|253966919.797759
GW|1999|0|0|0|0|224446652.141584
GW|1997|0|0|0|0|268551010.939623
GW|1996|0|0|0|0|270419779.429482
GW|1991|0|0|0|0|257150572.503922
GW|1990|0|0|0|0|243961995.006383
GW|1993|0|0|0|0|236880814.072475
GW|1992|0|0|0|0|226313492.829625
GU|1992|256|0|256|0|0
GU|2010|29824|1|177792|6|0
GU|2011|34816|1|212608|7|0
GU|2008|8192|0|147968|5|0
GU|1999|8192|1|82432|1|0
GU|1993|256|0|512|0|0
GU|2012|1056|0|213664|7|0
GU|2002|0|2|102912|4|0
GU|1994|73728|0|74240|0|0
GU|2000|16384|1|98816|2|0
GU|2001|4096|0|102912|2|0
GU|2006|16384|0|133632|5|0
GU|2007|6144|0|139776|5|0
GU|2004|12288|0|115200|4|0
GU|2005|2048|1|117248|5|0
GT|2005|16416|1|145184|15|27211230373.8306
GT|2004|29184|2|128768|14|23965280312.0871
GT|1968|0|0|0|0|1610499968
GT|1969|0|0|0|0|1715399936
GT|1964|0|0|0|0|1299099904
GT|1965|0|0|0|0|1331399936
GT|1966|0|0|0|0|1390700032
GT|1967|0|0|0|0|1453500032
GT|1961|0|0|0|0|1076699904
GT|1962|0|0|0|0|1143600000
GT|1963|0|0|0|0|1262800000
GT|2006|73760|1|218944|16|30231130542.9832
GT|2011|66640|1|497072|26|47688885121.1624
GT|2010|28672|2|430432|25|41338161799.1082
GT|2012|48320|2|545392|28|50233749190.986
GT|1982|0|0|0|0|8716999680
GT|1983|0|0|0|0|9050000384
GT|1980|0|0|0|0|7878700032
GT|1981|0|0|0|0|8607500288
GT|1986|0|0|0|0|7231963339.80992
GT|1987|0|0|0|0|7084399820.8
GT|1984|0|0|0|0|9470000128
GT|1985|0|0|0|0|9721652291.98458
GT|1988|0|0|0|0|7841603176.10698
GT|1989|0|0|0|0|8410724409.21075
GT|1995|8448|1|75008|1|14656917900.1721
GT|2003|0|1|99584|12|21917565499.915
GT|2007|35104|3|254048|19|34113106486.1272
GT|2000|0|1|83200|6|19290566570.0483
GT|2001|12288|2|95488|8|18702820735.0173
GT|1979|0|0|0|0|6902600192
GT|1978|0|0|0|0|6070600192
GT|1977|0|0|0|0|5480500224
GT|1976|0|0|0|0|4365300224
GT|1975|0|0|0|0|3645900032
GT|1974|0|0|0|0|3161499904
GT|1973|0|0|0|0|2569200128
GT|1972|0|0|0|0|2101299968
GT|1971|0|0|0|0|1984800000
GT|1970|0|0|0|0|1904000000
GT|2008|75776|0|329824|19|39136286496.2176
GT|2009|71936|4|401760|23|37733791088.9585
GT|1999|8192|1|83200|5|18317089473.0904
GT|1998|0|0|75008|4|19393672243.9406
GT|2002|4096|3|99584|11|20776536919.9593
GT|1994|65792|0|66560|0|12983235118.703
GT|1997|0|1|75008|4|17788657193.8986
GT|1996|0|2|75008|3|15781579950.4132
GT|1991|0|0|0|0|9406097461.10554
GT|1990|0|0|0|0|7650125576.4628
GT|1993|256|0|768|0|11399942820.3849
GT|1992|512|0|512|0|10440842291.647
GR|2005|242176|12|2322720|105|240075690332.289
GR|2004|248320|8|2080544|93|227950420085.709
GR|1968|0|0|0|0|9915140546.35072
GR|1969|0|0|0|0|11266091570.5718
GR|1964|0|0|0|0|6680298250.57961
GR|1965|0|0|0|0|7600579093.1158
GR|1966|0|0|0|0|8455611129.27936
GR|1967|0|0|0|0|9136711287.82434
GR|1961|0|0|0|0|5016048786.22753
GR|1962|0|0|0|0|5327573509.09843
GR|1963|0|0|0|0|5949478034.88751
GR|2006|588288|16|2911008|121|261713232775.632
GR|2011|384464|7|5741877|175|289627362870.833
GR|2010|706042|10|5357413|168|292304602598.684
GR|2012|264730|6|6006607|181|249098684277.449
GR|1982|0|0|0|0|52081750118.5903
GR|1983|0|0|0|0|47133593425.5178
GR|1980|0|0|0|0|54190721017.8675
GR|1981|0|0|0|0|49915745054.8402
GR|1986|0|0|0|0|53761550993.3316
GR|1987|0|0|0|0|62604100106.9998
GR|1984|65536|0|65536|0|45790167009.711
GR|1985|0|0|65536|0|45600241862.8112
GR|1988|0|0|0|0|72720009814.3968
GR|1989|0|0|0|0|75492750064.5848
GR|1995|65536|4|815616|5|130522282543.406
GR|2003|71424|14|1832224|85|192850219244.135
GR|2007|784192|24|3695200|145|305431771154.799
GR|2000|283136|19|1493792|56|124418164455.203
GR|2001|243456|8|1737248|64|129841697351.145
GR|1979|0|0|0|0|51951955860.7464
GR|1978|0|0|0|0|42214471899.063
GR|1977|0|0|0|0|34496353619.7317
GR|1976|0|0|0|0|29706226949.7865
GR|1975|0|0|0|0|27201244886.1195
GR|1974|0|0|0|0|24174092498.9503
GR|1973|0|0|0|0|21310100429.669
GR|1972|0|0|0|0|16101411777.7609
GR|1971|0|0|0|0|13914172675.2682
GR|1970|0|0|0|0|12529700163.0761
GR|2008|607597|10|4302797|155|341593975533.013
GR|2009|348574|3|4651371|158|321016154721.238
GR|1999|48416|10|1210656|37|133187471440.326
GR|1998|183040|11|1162240|27|135274145128.784
GR|2002|23552|7|1760800|71|146050256230.414
GR|1994|26624|1|750080|1|111187280893.808
GR|1997|122112|8|979200|16|134653112718.304
GR|1996|41472|3|857088|8|138028597015
GR|1991|395520|0|657920|0|100260801399.537
GR|1990|196864|0|262400|0|93345420404.0028
GR|1993|65536|0|723456|0|103756401538.347
GR|1992|0|0|657920|0|110827664281.758
GQ|1993|0|0|0|0|152128983.984505
GQ|1992|0|0|0|0|154183095.933153
GQ|1968|0|0|0|0|67514285.7142857
GQ|1969|0|0|0|0|67225714.2857143
GQ|1964|0|0|0|0|12712471.2856884
GQ|1965|0|0|0|0|64748333.3333333
GQ|1966|0|0|0|0|69110000
GQ|1967|0|0|0|0|72317446.9327193
GQ|1962|0|0|0|0|9122751.67862188
GQ|1963|0|0|0|0|10840095.2882258
GQ|2011|1024|1|3072|2|16806886027.9694
GQ|2010|0|1|2048|1|12261420852.3549
GQ|2012|9280|3|12352|5|17697394251.2135
GQ|1986|0|0|0|0|98848733.1731177
GQ|1987|0|0|0|0|119714630.311514
GQ|1985|0|0|0|0|79590807.287949
GQ|1991|0|0|0|0|130596844.307702
GQ|1988|0|0|0|0|127202886.825489
GQ|1989|0|0|0|0|112007296.362558
GQ|1995|0|0|0|0|163980573.978721
GQ|1994|0|0|0|0|125744103.950107
GQ|1997|0|0|0|0|497742517.272054
GQ|1996|0|0|0|0|259073825.513276
GQ|1990|0|0|0|0|132134191.599749
GQ|1977|0|0|0|0|103987520.075827
GQ|1976|0|0|0|0|103653049.93797
GQ|1975|0|0|0|0|104295643.388437
GQ|1974|0|0|0|0|94159862.7073691
GQ|1973|0|0|0|0|81203226.9138345
GQ|1972|0|0|0|0|65429198.238708
GQ|1971|0|0|0|0|64946954.756798
GQ|1970|0|0|0|0|66331428.5714286
GQ|2008|0|0|2048|0|15471010922.6482
GQ|2009|0|0|2048|0|10356293894.4756
GQ|1999|0|0|0|0|872016821.395879
GQ|1998|0|0|0|0|455799968.051982
GQ|2002|0|0|0|0|2146760313.95481
GQ|2003|0|0|0|0|2952359369.91398
GQ|2000|0|0|0|0|1242848857.35322
GQ|2001|0|0|0|0|1736116148.88788
GQ|2006|0|0|0|0|7765111493.54484
GQ|2007|2048|0|2048|0|10304490483.0189
GQ|2004|0|0|0|0|5240842261.15571
GQ|2005|0|0|0|0|8217368425.2764
GP|2008|1024|0|3328|2|0
GP|2011|1024|0|4384|2|0
GP|2010|32|0|3360|2|0
GP|2000|256|0|256|1|0
GP|1996|0|1|0|1|0
GP|2006|1024|1|1280|2|0
GP|2007|1024|0|2304|2|0
GN|2010|0|0|1024|2|4735956475.83803
GN|1986|0|0|0|0|1922600899.3841
GN|1987|0|0|0|0|2041538057.02893
GN|2005|0|0|0|0|2937072009.03751
GN|1988|0|0|0|0|2384295763.72549
GN|1989|0|0|0|0|2432029380.43694
GN|1995|0|0|0|0|3693753379.05992
GN|2003|0|1|0|1|3446442218.89829
GN|1997|0|0|0|0|3783788551.0819
GN|2001|0|0|0|0|2833442750.41891
GN|2011|0|0|1024|2|5067360041.10885
GN|2006|0|0|0|0|2821346683.52022
GN|2004|0|0|0|1|3666349049.40435
GN|2007|0|0|0|0|4134173271.02524
GN|2008|0|0|0|0|4515824643.35277
GN|2009|1024|1|1024|2|4609923720.1802
GN|1999|0|0|0|0|3461282189.69643
GN|1998|0|0|0|0|3588375984.48374
GN|2012|19488|3|20512|5|5631621297.8898
GN|2002|0|0|0|0|2949637039.06356
GN|1994|0|0|0|0|3383218922.79336
GN|2000|0|0|0|0|2995360969.17427
GN|1996|0|0|0|0|3869032270.91633
GN|1991|0|0|0|0|3014890569.04099
GN|1990|0|0|0|0|2666616176.91609
GN|1993|0|0|0|0|3279063317.63475
GN|1992|0|0|0|0|3284625277.16186
GM|2005|2048|0|10240|0|624173996.312708
GM|2004|0|0|0|0|578785600.648136
GM|1990|0|0|0|0|317083688.707553
GM|1968|0|0|0|0|41160065.8347022
GM|1969|0|0|0|0|45168072.2454283
GM|1966|0|0|0|0|44212088.4188291
GM|1967|0|0|0|0|46695008.7660868
GM|2011|4160|2|17472|3|898282865.871322
GM|2010|0|0|13312|1|951805801.354012
GM|2012|6176|2|23648|5|917292053.029626
GM|1982|0|0|0|0|216050529.57369
GM|1983|0|0|0|0|213448602.104997
GM|1980|0|0|0|0|241083133.647048
GM|1981|0|0|0|0|218767700.351967
GM|1986|0|0|0|0|185646984.458794
GM|1987|0|0|0|0|220626480.938017
GM|1984|0|0|0|0|177340913.050244
GM|1985|0|0|0|0|225726357.900302
GM|1991|0|0|0|0|690311096.950762
GM|1988|0|0|0|0|266672204.865496
GM|1989|0|0|0|0|284120333.229745
GM|1995|0|0|0|0|785999882.137038
GM|1994|0|0|0|0|746493959.183027
GM|1997|0|0|0|0|803633366.348017
GM|1996|0|0|0|0|848239400.872024
GM|1979|0|0|0|0|207112675.121073
GM|1978|0|0|0|0|171833061.578461
GM|1977|0|0|0|0|138093125.466319
GM|1976|0|0|0|0|112190820.848824
GM|1975|0|0|0|0|115179737.736179
GM|1974|0|0|0|0|95796033.6554112
GM|1973|0|0|0|0|75187768.3495329
GM|1972|0|0|0|0|59160575.5095456
GM|1971|0|0|0|0|55728655.7957709
GM|1970|0|0|0|0|52296083.64654
GM|2008|1024|0|11264|1|965771303.038565
GM|2009|2048|0|13312|1|900629372.999551
GM|1999|0|0|8192|0|814724059.790335
GM|1998|8192|0|8192|0|840285268.884248
GM|2002|0|0|0|0|578235309.763014
GM|2003|0|0|0|0|487038678.244965
GM|2000|0|0|8192|0|782913866.095892
GM|2001|0|0|8192|0|687410628.644624
GM|2006|0|0|10240|0|655068112.286777
GM|2007|0|1|10240|1|798869805.089884
GM|1993|0|0|0|0|755040938.533418
GM|1992|0|0|0|0|714254262.54118
GL|1982|0|0|0|0|402403057.151259
GL|1983|0|0|0|0|416184086.23097
GL|1980|0|0|0|0|476051769.013942
GL|1981|0|0|0|0|435749013.870185
GL|1986|0|0|0|0|603016317.536303
GL|1987|0|0|0|0|787390447.323345
GL|1984|0|0|0|0|379371913.715958
GL|1985|0|0|0|0|412876395.826869
GL|1988|0|0|0|0|898607670.624413
GL|1989|0|0|0|0|929799902.191124
GL|2004|0|0|0|0|1644951892.18151
GL|2002|0|0|0|0|1169136691.35372
GL|2003|0|0|0|0|1426452030.10471
GL|2007|0|0|0|0|2121759848.4242
GL|2010|32|0|16416|1|0
GL|2008|0|0|0|0|1739579593.56673
GL|2000|0|0|0|0|1068024993.98697
GL|2001|0|0|0|0|1086170638.72901
GL|2005|8192|0|16384|1|1702543476.55709
GL|1979|0|0|0|0|420645794.968404
GL|1978|0|0|0|0|355987428.402836
GL|1977|0|0|0|0|282269773.042773
GL|1976|0|0|0|0|240779415.675002
GL|1975|0|0|0|0|211192463.686328
GL|1974|0|0|0|0|169918944.063056
GL|1973|0|0|0|0|140153753.721821
GL|1972|0|0|0|0|106101302.474152
GL|1971|0|0|0|0|88570999.351486
GL|1970|0|0|0|0|69520029.2730826
GL|2006|0|0|16384|1|1738432116.43728
GL|2009|0|0|0|0|1267711816.12426
GL|1999|0|0|8192|1|1131555107.04907
GL|1998|0|1|8192|1|1149858126.95747
GL|2012|2048|0|18464|1|0
GL|1995|8192|0|8192|0|1208953358.99709
GL|1994|0|0|0|0|1005887592.03539
GL|1997|0|0|0|0|1072154406.78905
GL|1996|0|0|8192|0|1197515637.92052
GL|1991|0|0|0|0|1016500016.28505
GL|1990|0|0|0|0|1018977225.44427
GL|1993|0|0|0|0|927214127.934317
GL|1992|0|0|0|0|1037916105.23293
MS|2008|1024|0|1280|0|0
MS|2007|256|0|256|0|0
GI|2000|8192|0|32768|2|0
GI|2008|10272|2|58912|9|0
GI|2009|2560|2|61472|11|0
GI|1999|8192|1|24576|2|0
GI|2010|10496|3|71968|14|0
GI|2012|5184|0|77152|15|0
GI|2011|0|1|71968|15|0
GI|1997|16384|1|16384|1|0
GI|2006|1024|2|48128|6|0
GI|2007|512|1|48640|7|0
GI|2004|4096|0|36864|2|0
GI|2005|10240|2|47104|4|0
GH|2005|24832|3|50176|8|10731883141.4457
GH|2004|8192|2|25344|5|8881419348.21594
GH|1968|0|0|0|0|1667105561.89988
GH|1969|0|0|0|0|1961756426.6515
GH|1964|0|0|0|0|1731576344.53906
GH|1965|0|0|0|0|2054023258.07481
GH|1966|0|0|0|0|2126860962.26186
GH|1967|0|0|0|0|1747536190.25115
GH|1961|0|0|0|0|1302394179.86767
GH|1962|0|0|0|0|1382515654.47343
GH|1963|0|0|0|0|1541077733.58831
GH|2006|24576|2|74752|10|20410239313.1135
GH|2011|91168|9|340448|42|39564970069.7821
GH|2010|78432|8|249280|33|32174210792.9631
GH|2012|13152|5|353600|47|40710781538.5757
GH|1982|0|0|0|0|4035994541.74035
GH|1983|0|0|0|0|4057275046.641
GH|1980|0|0|0|0|4445228030.89752
GH|1981|0|0|0|0|4222441903.86816
GH|1986|0|0|0|0|5727602711.11698
GH|1987|0|0|0|0|5074830092.19048
GH|1984|0|0|0|0|4412279889.40837
GH|1985|0|0|0|0|4504342092.48212
GH|1988|0|0|0|0|5197840963.82482
GH|1989|0|0|0|0|5251764395.61533
GH|1995|0|0|768|0|6464389656.21299
GH|2003|0|0|17152|3|7632720680.28119
GH|2007|33568|5|108320|15|24757608488.0145
GH|2000|8192|1|8960|1|4982849054.0291
GH|2001|8192|1|17152|2|5314871683.5223
GH|1979|0|0|0|0|4020227803.51564
GH|1978|0|0|0|0|3662495574.5451
GH|1977|0|0|0|0|3189542912
GH|1976|0|0|0|0|2765339024.61678
GH|1975|0|0|0|0|2810106287.97853
GH|1974|0|0|0|0|2894472083.59892
GH|1973|0|0|0|0|2465633787.19261
GH|1972|0|0|0|0|2112593380.20717
GH|1971|0|0|0|0|2417591968.3039
GH|1970|0|0|0|0|2215322843.09093
GH|2008|15360|4|123680|19|28528016511.3477
GH|2009|47168|6|170848|25|25978563316.2976
GH|1999|0|0|0|0|7718110780.94815
GH|1998|0|0|0|0|7482072380.2381
GH|2002|0|1|17152|3|6166197191.76694
GH|1994|256|0|768|0|5446370114.57708
GH|1997|0|0|0|0|6891433840.90915
GH|1996|0|0|768|0|6932984635.632
GH|1991|0|0|0|0|6603131295.90789
GH|1990|0|0|0|0|5889175898.42089
GH|1993|512|0|512|0|5968905678.89099
GH|1992|0|0|0|0|6416079582.97042
GG|2011|2080|1|2080|2|0
GG|2007|0|1|0|1|0
GF|2011|0|1|2048|3|0
GF|2006|2048|1|2048|2|0
GF|2004|0|1|0|1|0
GE|1993|0|0|0|0|2701180603.9004
GE|2012|151072|12|1157568|52|15747288816.1881
GE|1995|0|0|0|0|2693731879.97194
GE|1994|0|0|0|0|2513870708.80177
GE|1999|8192|0|16384|0|2800024342.13492
GE|1997|0|0|0|0|3510540843.58306
GE|1992|0|0|0|0|3691110627.67643
GE|1996|0|0|0|0|3094915506.09548
GE|1991|0|0|0|0|6337314651.84142
GE|1990|0|0|0|0|7737994864.02542
GE|2008|174592|4|401152|23|12799337249.9695
GE|2009|188928|5|590080|28|10766836276.5639
GE|2011|302688|9|1006496|40|14434619972.4072
GE|2010|113728|3|703808|31|11638236642.8476
GE|1998|8192|0|8192|0|3613500141.70833
GE|2002|8192|2|49152|6|3395778661.40362
GE|2003|8192|1|57344|7|3991374539.82055
GE|2000|16384|2|32768|2|3057453460.84975
GE|2001|8192|2|40960|4|3219487823.04872
GE|2006|32768|4|172032|16|7761900179.11307
GE|2007|54528|3|226560|19|10172260738.4907
GE|2004|0|0|57344|7|5125273877.24618
GE|2005|81920|5|139264|12|6411147323.20169
GD|1982|0|0|0|0|95229627.9478137
GD|1983|0|0|0|0|101211115.249584
GD|1980|0|0|0|0|83614813.3381239
GD|1981|0|0|0|0|87888887.3367152
GD|1986|0|0|0|0|144011114.493709
GD|1987|0|0|0|0|167229626.676248
GD|1984|0|0|0|0|110100003.98149
GD|1985|0|0|0|0|128211102.920895
GD|1988|0|0|0|0|184533330.074357
GD|1989|0|0|0|0|213066662.903774
GD|2002|0|0|0|0|544381961.645127
GD|2003|0|0|0|0|596339088.690494
GD|1994|256|0|256|0|261777773.154616
GD|2005|0|0|0|0|700431791.333632
GD|2000|0|0|0|0|523256354.907108
GD|2001|0|0|0|0|523279846.425211
GD|1979|0|0|0|0|78314813.4317253
GD|1978|0|0|0|0|67548146.9552048
GD|1977|0|0|0|0|53322221.2805178
GD|1998|0|0|256|1|340814808.795808
GD|2006|0|0|0|0|704762535.923815
GD|2004|0|0|0|0|600014340.551513
GD|2007|0|0|0|0|763824454.880744
GD|2008|0|1|256|2|832339701.300351
GD|2009|2048|0|2304|2|775507460.748489
GD|2011|4096|1|8480|3|816054406.662033
GD|2010|2080|0|4384|2|783602099.124051
GD|2012|32|0|8512|3|766510727.203673
GD|1995|0|0|256|0|276296291.416728
GD|1999|0|0|256|1|379629397.739948
GD|1997|0|1|256|1|304940747.207145
GD|1996|0|0|256|0|294651846.648113
GD|1991|0|0|0|0|241570366.104084
GD|1990|0|0|0|0|221070360.540201
GD|1993|0|0|0|0|250259242.98767
GD|1992|0|0|0|0|250914816.309425
GB|2005|9829328|127|93681669|866|2321359350397.64
GB|2004|3409720|127|83852341|739|2220820974770.22
GB|1968|0|0|0|0|104702736248.084
GB|1969|0|0|0|0|112676874821.987
GB|1964|0|0|0|0|93387598813.9269
GB|1965|0|0|0|0|100595782309.165
GB|1966|0|0|0|0|107090721447.057
GB|1967|0|0|0|0|111185383409.521
GB|1961|0|0|0|0|76694360635.9159
GB|1962|0|0|0|0|80601939635.2483
GB|1963|0|0|0|0|85443766670.4279
GB|2006|4438016|153|98119685|1019|2483008793218.61
GB|2011|2024907|133|121754035|1707|2478930645161.29
GB|2010|8019344|133|119729128|1574|2285561538461.54
GB|2012|2255882|157|124009917|1864|2471783570300.16
GB|1982|0|0|0|0|490957372466.806
GB|1983|768|0|768|0|465676822798.242
GB|1980|0|0|0|0|541910295142.924
GB|1981|0|0|0|0|515030144694.534
GB|1986|256|0|854016|0|570432424508.942
GB|1987|263936|0|1117952|0|700547475077.627
GB|1984|852992|0|853760|0|438830806065.443
GB|1985|0|0|853760|0|464268480492.813
GB|1988|686336|0|1804288|0|851138384916.4
GB|1989|1447680|0|3251968|0|859414267015.707
GB|1995|18301440|14|55651584|44|1180684866656.15
GB|2003|5592413|118|80442621|612|1875141224489.8
GB|2007|6396029|118|104515714|1137|2857080828857.96
GB|2000|3893952|94|66986072|282|1493628385534.88
GB|2001|3425232|111|70411304|393|1485147545703.18
GB|1979|0|0|0|0|422476906755.023
GB|1978|0|0|0|0|325122723735.856
GB|1977|0|0|0|0|256549448457.881
GB|1976|0|0|0|0|227154794942.501
GB|1975|0|0|0|0|236425105833.394
GB|1974|0|0|0|0|197728221109.711
GB|1973|0|0|0|0|183042760577.565
GB|1972|0|0|0|0|162199828773.059
GB|1971|0|0|0|0|141173077753.817
GB|1970|0|0|0|0|124795414233.403
GB|2008|3026912|168|107542626|1305|2687796663762.07
GB|2009|4167158|136|111709784|1441|2208002878867.89
GB|1999|2270240|46|63092120|188|1518173434719.3
GB|1998|1482240|36|60821880|142|1477759191785.36
GB|2002|4438904|101|74850208|494|1620900779376.5
GB|1994|1711360|19|37350144|30|1080029078665.44
GB|1997|1554232|24|59339640|106|1384119187950.23
GB|1996|2133824|38|57785408|82|1241831513260.53
GB|1991|4850944|0|10616064|1|1066458553791.89
GB|1990|2513152|1|5765120|1|1019307528409.09
GB|1993|20701184|10|35638784|11|996807138572.286
GB|1992|4321536|0|14937600|1|1106226746226.75
GA|2005|1024|1|6656|1|8665736617.5506
GA|2004|0|0|0|0|7178135606.41428
GA|1968|0|0|0|0|294468564.534369
GA|1969|0|0|0|0|318124701.048949
GA|1964|0|0|0|0|215679855.207217
GA|1965|0|0|0|0|226474285.587109
GA|1966|0|0|0|0|245849781.7159
GA|1967|0|0|0|0|271543680.279285
GA|1961|0|0|0|0|167637907.544815
GA|1962|0|0|0|0|182796536.614163
GA|1963|0|0|0|0|154480244.361122
GA|2006|16384|0|23040|1|9545982814.08494
GA|2011|3072|1|169472|5|18759558560.4601
GA|2010|4096|2|166400|4|14507032805.9824
GA|2012|9216|1|178688|6|18377083881.0055
GA|1982|0|0|0|0|3618007844.44919
GA|1983|0|0|0|0|3391275731.31834
GA|1980|0|0|0|0|4279637933.85126
GA|1981|0|0|0|0|3862269126.92642
GA|1986|0|0|0|0|3403638193.57912
GA|1987|0|0|0|0|3281797038.70584
GA|1984|0|0|0|0|3561451562.23569
GA|1985|0|0|0|0|3339914759.37269
GA|1988|0|0|0|0|3834503378.28811
GA|1989|0|0|0|0|4186411457.4569
GA|1995|0|0|0|0|4958845649.02823
GA|2003|0|0|0|0|6054883172.03912
GA|2007|0|1|23040|2|11570860872.2274
GA|2000|4096|0|5632|0|5067865502.79988
GA|2001|0|0|5632|0|4712849279.64923
GA|1979|0|0|0|0|3030251116.35999
GA|1978|0|0|0|0|2389479269.18878
GA|1977|0|0|0|0|2809349074.17738
GA|1976|0|0|0|0|3009409970.90514
GA|1975|0|0|0|0|2157592936.60712
GA|1974|0|0|0|0|1544216003.9841
GA|1973|0|0|0|0|722780701.123251
GA|1972|0|0|0|0|430508357.723916
GA|1971|0|0|0|0|381687073.058558
GA|1970|0|0|0|0|323802475.480977
GA|2008|131072|0|154112|2|15685389826.8882
GA|2009|8192|0|162304|2|12031268402.3877
GA|1999|0|0|0|0|4662991794.05396
GA|1998|0|0|0|0|4483417313.11823
GA|2002|0|0|5632|0|4931503836.34766
